id,create_uid/id,create_date,write_uid/id,write_date,plant,location_code,description
__import__.nstda_mst_location_288,,,,,2000,20BIMCL,X-BIOTEC/ห้องปฎิบัติการฯ เพาะเลี้ยงเห็ด
__import__.nstda_mst_location_289,,,,,2000,20BIMGD,X-BIOTEC/งานธุรการ
__import__.nstda_mst_location_290,,,,,2000,20BIMIC,X-BIOTEC/ห้องปฏิบัติไมโครอะเรย์
__import__.nstda_mst_location_291,,,,,2000,20BIMIS,BIOTEC/MIS-MIS
__import__.nstda_mst_location_292,,,,,2000,20BIMLL,X-BIOTEC/ห้องปฎิบัติการฯ โมเลกุล
__import__.nstda_mst_location_293,,,,,2000,20BIMMU,BIOTEC/MMU-ชีวการแพทย์
__import__.nstda_mst_location_294,,,,,2000,20BIMPMB,BIOTEC/MPMB-วิศวกรรมโปรตีน
__import__.nstda_mst_location_295,,,,,2000,20BIMTBR,BIOTEC/MTBR-วัณโรค
__import__.nstda_mst_location_296,,,,,2000,20BIMYL,X-BIOTEC/ห้องปฎิบัติการฯ เชื้อราวิทยา
__import__.nstda_mst_location_297,,,,,2000,20BINPV,X-BIOTEC/หน่วยฯผลิตขยายเชื้อชีวินทรีย์
__import__.nstda_mst_location_298,,,,,2000,20BIPBU,BIOTEC/PBU-ศึกษานโยบาย
__import__.nstda_mst_location_299,,,,,2000,20BIPEL,X-BIOTEC/ห้องปฎิบัติการฯ วิศวกรรมโปรตีน
__import__.nstda_mst_location_300,,,,,2000,20BIPGT,X-BIOTEC/ห้องปฏิบัติการ Plant Genetic
__import__.nstda_mst_location_301,,,,,2000,20BIPHD,X-BIOTEC/งานพัสดุ
__import__.nstda_mst_location_302,,,,,2000,20BIPHL,X-BIOTEC/งานพัสดุ/LAB
__import__.nstda_mst_location_303,,,,,2000,20BIPLD,X-BIOTEC/งานงบประมาณ
__import__.nstda_mst_location_304,,,,,2000,20BIPLL,X-BIOTEC/Phylogenetics  Laboratory
__import__.nstda_mst_location_305,,,,,2000,20BIPLN,BIOTEC/PLN-งานแผนงาน
__import__.nstda_mst_location_306,,,,,2000,20BIPPD,X-BIOTEC/โครงการศึกษานโยบายฯ (Pilocy)
__import__.nstda_mst_location_307,,,,,2000,20BIPRD,X-BIOTEC/งานประชาสัมพันธ์
__import__.nstda_mst_location_308,,,,,2000,20BIPRO,BIOTEC/PRO-พัสดุ
__import__.nstda_mst_location_309,,,,,2000,20BIPRS,BIOTEC/PRS-ประชาสัมพันธ์
__import__.nstda_mst_location_310,,,,,2000,20BIPSD,X-งานสื่อสิ่งพิมพ์
__import__.nstda_mst_location_311,,,,,2000,20BIPSS,BIOTEC/PSS-นโยบายชีวภาพ
__import__.nstda_mst_location_312,,,,,2000,20BIRAC,BIOTEC/RAC-ประสานวิจัย/วิชา
__import__.nstda_mst_location_313,,,,,2000,20BIRAS,BIOTEC/RAS-บริหารหน่วยวิจัย
__import__.nstda_mst_location_314,,,,,2000,20BIRDE,X-BIOTEC/ฝ่ายสนับสนุนการวิจัยฯ(RDDE)
__import__.nstda_mst_location_315,,,,,2000,20BIRDTS,BIOTEC/RDTS-พัฒนาชนบท
__import__.nstda_mst_location_316,,,,,2000,20BIRPS,BIOTEC/RPS-สนับสนุนคก.วิจัย
__import__.nstda_mst_location_317,,,,,2000,20BIRUC,BIOTEC/RUC-ประสานงานวิจัย
__import__.nstda_mst_location_318,,,,,2000,20BISAD,X-BIOTEC/งานความปลอดภัยและสิ่งแวดล้อม
__import__.nstda_mst_location_319,,,,,2000,20BISBMA,BIOTEC/SBMA-ห้องชีวโมเลกุล
__import__.nstda_mst_location_320,,,,,2000,20BISBMA  ,X-BIOTEC/ห้องฯประยุกต์ใช้สารชีวโมเลกุล
__import__.nstda_mst_location_321,,,,,2000,20BISBST,BIOTEC/SBST-ห้องตรวจวัด
__import__.nstda_mst_location_322,,,,,2000,20BISBST  ,X-BIOTEC/ห้องฯเทคโนชีวภาพ&การตรวจวัด
__import__.nstda_mst_location_323,,,,,2000,20BISEC,BIOTEC/SEC-เลขานุการ
__import__.nstda_mst_location_324,,,,,2000,20BISED,X-BIOTEC/งานเลขานุการ
__import__.nstda_mst_location_325,,,,,2000,20BISHE,BIOTEC/SHE-ปลอดภัย สิ่งแวดล
__import__.nstda_mst_location_326,,,,,2000,20BISMIA,BIOTEC/SMIA-ห้องไมโครอะเรย์
__import__.nstda_mst_location_327,,,,,2000,20BISRGD,BIOTEC/SRGD-ห้องยีนข้าว
__import__.nstda_mst_location_328,,,,,2000,20BISRS,BIOTEC/SRS-วิทยฯโรงเรียนชนบ
__import__.nstda_mst_location_329,,,,,2000,20BISTL,X-BIOTEC/Starch Biosynthesis
__import__.nstda_mst_location_330,,,,,2000,20BISTU,BIOTEC/STU-วินิจฉัยชีวภาพ
__import__.nstda_mst_location_331,,,,,2000,20BITAR,X-BIOTEC/โครงการ TARUN
__import__.nstda_mst_location_332,,,,,2000,20BITBL,X-BIOTEC/ห้องปฎิบัติการฯ Anti-TB
__import__.nstda_mst_location_333,,,,,2000,20BITCL,X-BIOTEC/ห้องปฎิบัติการฯ เซลล์พืช
__import__.nstda_mst_location_334,,,,,2000,20BITRD,X-BIOTEC/งานฝึกอบรม
__import__.nstda_mst_location_335,,,,,2000,20BITSD,X-BIOTEC/หน่วยบริการฯ เพื่อการพัฒนาชนบท
__import__.nstda_mst_location_336,,,,,2000,20BITTU,BIOTEC/TTU-ฝึกอบรม
__import__.nstda_mst_location_337,,,,,2000,20BIVCL,X-BIOTEC/ห้องฯ วิศวกรรมจุลินทรีย์
__import__.nstda_mst_location_338,,,,,2000,20BIVCT,X-Virology and Cell technology Lab
__import__.nstda_mst_location_339,,,,,2000,20BIZBD,X-BIOTEC/งานแผนงาน
__import__.nstda_mst_location_340,,,,,2000,20BLNTD,X-BIOTEC/หน่วยปฎิบัติการฯป่าพรุ/ดิบชื้น
__import__.nstda_mst_location_341,,,,,2000,20BLSBAL,BIOTEC/SBAL-ห้องฮาลา-บาลา
__import__.nstda_mst_location_342,,,,,2000,20CMCSB,X-BIOTEC/Computer Science Building (มช.)
__import__.nstda_mst_location_343,,,,,2000,20CMEBMT,BIOTEC/EBMT-ห้องชีวการแพทย์
__import__.nstda_mst_location_344,,,,,2000,20CMEMD,BIOTEC/โครงการ Embryo สัตวแพทย์ฯ มช.
__import__.nstda_mst_location_345,,,,,2000,20CMMBL,X-BIOTEC/หน่วยฯภูมิคุ้มกันวิทยา (มช)
__import__.nstda_mst_location_346,,,,,2000,20CMPMI,BIOTEC/โครงการสวนพฤกษ์
__import__.nstda_mst_location_347,,,,,2000,20CMSMBR,BIOTEC/SMBR-ห้องแพทย์
__import__.nstda_mst_location_348,,,,,2000,20CMTML,X-BIOTEC/หน่วยฯ แพทย์ (มช)
__import__.nstda_mst_location_349,,,,,2000,20COTGI,BIOTEC/Central สถานบันบัณฑิตฯ
__import__.nstda_mst_location_350,,,,,2000,20CRDKI,BIOTEC/บริษัทดอยคำ เชียงราย
__import__.nstda_mst_location_351,,,,,2000,20CUEEMB,BIOTEC/EEMB-ห้องทางทะเล
__import__.nstda_mst_location_352,,,,,2000,20CUEMGS,BIOTEC/EMGS-ห้องจีโนมกุ้ง
__import__.nstda_mst_location_353,,,,,2000,20CUGSL,X-BIOTEC/Genomic shrimp
__import__.nstda_mst_location_354,,,,,2000,20CUTSL,X-BIOTEC/หน่วยปฎิบัติการฯ ทางทะเล
__import__.nstda_mst_location_355,,,,,2000,20GHBBIA,BIOTEC/BBIA-ตรวจหาสารออกฤทธ
__import__.nstda_mst_location_356,,,,,2000,20GHBBIO,BIOTEC/BBIO-ชีวกระบวนการ
__import__.nstda_mst_location_357,,,,,2000,20GHBDD,X-BIOTEC/งานอาคาร/Green House
__import__.nstda_mst_location_358,,,,,2000,20GHBMM,BIOTEC/BMM-อาคารสถานที่
__import__.nstda_mst_location_359,,,,,2000,20GHCTL,X-BIOTEC/ห้องฯเครื่องมือกลาง Green House
__import__.nstda_mst_location_360,,,,,2000,20GHEQS,BIOTEC/EQS-บริการเครื่องมือ
__import__.nstda_mst_location_361,,,,,2000,20GHGPMG,BIOTEC/GPMG-โมเลกุลพืช
__import__.nstda_mst_location_362,,,,,2000,20GHMCL,X-BIOTEC/ห้องฯเพาะเลี้ยงเห็ดGreenHouse
__import__.nstda_mst_location_363,,,,,2000,20GHNPV,X-BIOTEC/หน่วยผลิตขยายเชื้อชีวินทรีย์
__import__.nstda_mst_location_364,,,,,2000,20GMBMM,BIOTEC/BMM-อาคารสถานที่
__import__.nstda_mst_location_365,,,,,2000,20I1BECO,BIOTEC/BECO-นิเวศวิทยา
__import__.nstda_mst_location_366,,,,,2000,20I1BIFS,BIOTEC/BIFS-Information Sys
__import__.nstda_mst_location_367,,,,,2000,20I1GBSI,BIOTEC/GBSI-ชีวสถิติสารสนเท
__import__.nstda_mst_location_368,,,,,2000,20I1GGIS,BIOTEC/GGIS-ภูมิสารสนเทศ
__import__.nstda_mst_location_369,,,,,2000,20IBBENZ,BIOTEC/BENZ-เอนไซม์
__import__.nstda_mst_location_370,,,,,2000,20IBBIFS,BIOTEC/BIFS-Information Sys
__import__.nstda_mst_location_371,,,,,2000,20IBFAFC,BIOTEC/FAFC-Food and Feed Innovation
__import__.nstda_mst_location_372,,,,,2000,20IBNSTD,BIOTEC/NSTDA-JGSEE Integnative Biorefine
__import__.nstda_mst_location_373,,,,,2000,20IBTBRC,BIOTEC/TBRC-Thai Bioresource Research
__import__.nstda_mst_location_374,,,,,2000,20ICBIL,X-BIOTEC/Bioinfomatics Lab
__import__.nstda_mst_location_375,,,,,2000,20ICETL,X-BIOTEC/ห้องปฏิบัติการสิ่งแวดล้อม
__import__.nstda_mst_location_376,,,,,2000,20ICISL,X-BIOTEC/Information System Lab
__import__.nstda_mst_location_377,,,,,2000,20IFAFC,X-BIOTEC/Food and Feed Innovation Center
__import__.nstda_mst_location_378,,,,,2000,20IIBL,X-BIOTEC/NSTDA-JGSEE Integnative Bio
__import__.nstda_mst_location_379,,,,,2000,20ITBRC,X-BIOTEC/Thai Bioresource Research Cent
__import__.nstda_mst_location_380,,,,,2000,20KMECOW,BIOTEC/ECOW-ของเสียเกษตร
__import__.nstda_mst_location_381,,,,,2000,20KMKML,X-BIOTEC/หน่วยปฎิบัติการฯ โรงงานต้นแบบ
__import__.nstda_mst_location_382,,,,,2000,20KMSBEC,BIOTEC/SBEC-โรงงานต้นแบบ
__import__.nstda_mst_location_383,,,,,2000,20KMSBRD,BIOTEC/SBRD-ห้องยาชีววัตถุ
__import__.nstda_mst_location_384,,,,,2000,20KUDAC,BIOTEC/กรมวิชาการเกษตร(กองโรคพืชฯ)
__import__.nstda_mst_location_385,,,,,2000,20KUDAL,X-BIOTEC/ศูนย์เชื้อเห็ด กรมวิชาการเกษตร
__import__.nstda_mst_location_386,,,,,2000,20KUDNA,X-BIOTEC/หน่วยปฎิบัติการฯ DNAFingerprint
__import__.nstda_mst_location_387,,,,,2000,20KUGPLT,BIOTEC/GPLT-พืช
__import__.nstda_mst_location_388,,,,,2000,20KUPC,X-BIOTEC/หน่วยฯผลิตขยายชีวินทรีย์
__import__.nstda_mst_location_389,,,,,2000,20KURGL,X-BIOTEC/Rice Gene Discovery
__import__.nstda_mst_location_390,,,,,2000,20KUSCST,BIOTEC/SCST-ห้องแป้ง
__import__.nstda_mst_location_391,,,,,2000,20KUSRGD,BIOTEC/SRGD-ห้องยีนข้าว
__import__.nstda_mst_location_392,,,,,2000,20KUTFL,X-BIOTEC/หน่วยปฎิบัติการฯ มันสำปะหลัง
__import__.nstda_mst_location_393,,,,,2000,20KUTPL,X-BIOTEC/หน่วยปฎิบัติการฯ ด้านพืช
__import__.nstda_mst_location_394,,,,,2000,20LBBDP,X-BIOTEC/ค.วิจัย&พัฒนาธุรกิจการผลิตโคนม
__import__.nstda_mst_location_395,,,,,2000,20MHDSC,X-BIOTEC/ศูนย์จุลินทรีย์ กรมวิทยาศาสตร์
__import__.nstda_mst_location_396,,,,,2000,20MHDSE,X-BIOTEC/กองกีฎวิทยา กรมวิทยาศาสตร์
__import__.nstda_mst_location_397,,,,,2000,20MUBSU,X-BIOTEC/หน่วยบริการชีวภาพ มหิดล
__import__.nstda_mst_location_398,,,,,2000,20MUEBMT,BIOTEC/EBMT-ห้องชีวการแพทย์
__import__.nstda_mst_location_399,,,,,2000,20MUESMB,BIOTEC/ESMB-ห้องชีวภาพกุ้ง
__import__.nstda_mst_location_400,,,,,2000,20MUFSL,X-BIOTEC/คณะวิทย์ มหิดล
__import__.nstda_mst_location_401,,,,,2000,20MUMIL,X-BIOTEC/ภาคจุลชีววิทยา คณะแพทย์ฯศิริราช
__import__.nstda_mst_location_402,,,,,2000,20MUMMU,BIOTEC/MMU-ชีวการแพทย์
__import__.nstda_mst_location_403,,,,,2000,20MUMPI,X-BIOTEC/หน่วยบริการฐานข้อมูลสมุนไพร
__import__.nstda_mst_location_404,,,,,2000,20MUMSL,X-BIOTEC/ภาควิชาจุลชีว คณะวิทย์ มหิดล
__import__.nstda_mst_location_405,,,,,2000,20MUMTBR,BIOTEC/MTBR-วัณโรค
__import__.nstda_mst_location_406,,,,,2000,20MUSBST,BIOTEC/SBST-ห้องตรวจวัด
__import__.nstda_mst_location_407,,,,,2000,20MUSDL,X-BIOTEC/หน่วยฯ ShrimpDNA Tech.
__import__.nstda_mst_location_408,,,,,2000,20MUSHD,X-BIOTEC/โครงการเทคโนโลยีชีวภาพกุ้ง
__import__.nstda_mst_location_409,,,,,2000,20MUSMBR,BIOTEC/SMBR-ห้องแพทย์
__import__.nstda_mst_location_410,,,,,2000,20MUSNP,BIOTEC/Thailand SNP Discovery อ.วสันต์
__import__.nstda_mst_location_411,,,,,2000,20MUTBL,X-BIOTEC/ห้องปฏิบัติการฯAnti-TB มหิดล
__import__.nstda_mst_location_412,,,,,2000,20MUTMB,X-BIOTEC/ห้องฯวิจัยวัณโรค ค.แพทย์ศิริราช
__import__.nstda_mst_location_413,,,,,2000,20MUTML,X-BIOTEC/หน่วยฯ แพทย์
__import__.nstda_mst_location_414,,,,,2000,20MUVET,BIOTEC/คณะสัตว์แพทย์ ม.มหิดล ศาลายา
__import__.nstda_mst_location_415,,,,,2000,20MUVRL,X-BIOTEC/หน่วยไวรัสวิทยาและจุลชีววิทยาโม
__import__.nstda_mst_location_416,,,,,2000,20NAAAPH,BIOTEC/AAPH-สรีรวิทยาสัตว์
__import__.nstda_mst_location_417,,,,,2000,20NNMCL,BIOTEC/โครงการร่วมห้องเห็ดและ รร.จป
__import__.nstda_mst_location_418,,,,,2000,20NRCOW,X-BIOTEC/โครงการแก้ปัญหาแม่โค ปากช่อง
__import__.nstda_mst_location_419,,,,,2000,20PBAGI,BIOTEC/บ.อุตฯเกษตรเขาค้อ เพชรบูรณ์
__import__.nstda_mst_location_420,,,,,2000,20PPAAPS,BIOTEC/AAPS-พัฒนาสัตว์น้ำ
__import__.nstda_mst_location_421,,,,,2000,20PPBBIA,BIOTEC/BBIA-ตรวจหาสารออกฤทธ
__import__.nstda_mst_location_422,,,,,2000,20PPBBIO,BIOTEC/BBIO-ชีวกระบวนการ
__import__.nstda_mst_location_423,,,,,2000,20PPBBRE,BIOTEC/BBRE-ห้องฯ ทรัพยากร
__import__.nstda_mst_location_424,,,,,2000,20PPBDB,X-BIOTEC/ฝ่ายพัฒนาธุรกิจและกฎหมายฯ(BDB)
